Item,ID,Name,Type,SKU,Options,"Inventory Tracking","Current Stock","Low Stock",Price,"Cost Price","Retail Price","Sale Price",Description,"Product URL","Page Title","Meta Description","Search Keywords","Meta Keywords","Image URL (Import)","Variant Image URL","Image Description","Image is Thumbnail","Image Sort Order","Is Visible",Weight,"Brand ID",Channels,Categories,"Tax Class"
,,"STAR GB-197900 REPLACEMENT Heater Tube, Quartz..208V, 800W",physical,staGB-197900-PP,,product,0,0,28.2600,,28.2600,,"Quartz Heater Tube, 208V/800W",https://pizzaparts.com/product/star-gb-197900-replacement-heater-tube-quartz-208v-800w-p-20915,"STAR GB-197900 REPLACEMENT Heater Tube, Quartz..208V, 800W",,,,https://pizzaparts.com/images/GB-197900.jpg,,,Yes,0,Yes,2,STAR,,"Heating Elements",
,,"STAR HA-198061 REPLACEMENT Heater Tube, Quartz..120V, 400W",physical,staHA-198061,,product,0,0,28.2600,,28.2600,,"STAR HA-198061 REPLACEMENT Heater Tube, Quartz..120V, 400W, 12-1/4 Inch OAL, with 10-1/4 Inch leads",https://pizzaparts.com/product/star-ha-198061-replacement-heater-tube-quartz-120v-400w-p-20917,"STAR HA-198061 REPLACEMENT Heater Tube, Quartz..120V, 400W",,,,https://pizzaparts.com/images/198061.jpeg,,,Yes,0,No,3,STAR,,"Heating Elements",
,,"STAR HK-198066 REPLACEMENT Heater Tube, Quartz..104V, 540W",physical,staHK-198066,,product,0,0,28.2600,,28.2600,,"STAR HK-198066 REPLACEMENT Heater Tube, Quartz..104V, 540W, 16-1/4 inch OAL, with 10-1/2 inch leads.",https://pizzaparts.com/product/star-hk-198066-replacement-heater-tube-quartz-104v-540w-p-20919,"STAR HK-198066 REPLACEMENT Heater Tube, Quartz..104V, 540W",,,,https://pizzaparts.com/images/198066.jpg,,,Yes,0,No,3,STAR,,"Heating Elements",
,,"STAR HO-197841 REPLACEMENT Heater Tube, Quartz..104V, 700W",physical,staHO-197841,,product,3,0,29.2600,,29.2600,,"STAR HO-197841 REPLACEMENT Heater Tube, Quartz..104V, 700W, 12-1/4 inch OAL",https://pizzaparts.com/product/star-ho-197841-replacement-heater-tube-quartz-104v-700w-p-20921,"STAR HO-197841 REPLACEMENT Heater Tube, Quartz..104V, 700W",,,,https://pizzaparts.com/images/197841.jpeg,,,Yes,0,Yes,13,STAR,,"Heating Elements",
,,"STAR HT-197845 REPLACEMENT Heater Tube, Quartz..104V, 800W",physical,staHT-197845,,product,0,0,28.2600,,28.2600,,"STAR HT-197845 REPLACEMENT Heater Tube, Quartz..104V, 800W, 16-1/4 inch OAL",https://pizzaparts.com/product/star-ht-197845-replacement-heater-tube-quartz-104v-800w-p-20922,"STAR HT-197845 REPLACEMENT Heater Tube, Quartz..104V, 800W",,,,https://pizzaparts.com/images/197845.jpeg,,,Yes,0,No,3,STAR,,"Heating Elements",
,,"STAR WS-50392 REPLACEMENT Pot for SS10D",physical,staWS-50392-PP,,product,1,0,106.8800,,106.8800,,"STAR WS-50392 REPLACEMENT Pot for SS10D",https://pizzaparts.com/product/star-ws-50392-replacement-pot-for-ss10d-p-20928,"STAR WS-50392 REPLACEMENT Pot for SS10D",,,,https://pizzaparts.com/images/ws-50392.jpg,,,Yes,0,Yes,3,STAR,,"Miscellaneous Parts",
,,"STAR WS-50398 REPLACEMENT Heating Element, 240V, 1200W",physical,staWS-50398,,product,7,0,27.0800,,27.0800,,"STAR WS-50398 REPLACEMENT Heating Element, 240V, 1200W",https://pizzaparts.com/product/star-ws-50398-replacement-heating-element-240v-1200w-p-20931,"STAR WS-50398 REPLACEMENT Heating Element, 240V, 1200W",,,,https://pizzaparts.com/images/ws-50398.jpeg,,,Yes,0,Yes,3,STAR,,"Heating Elements",
,,"Wells WS-58656 440F Hi-Limit Thermostat",physical,pzpTST024,,product,98,0,109.8800,,109.8800,,"HI-LIMIT
TYPE - LCHJ
TEMP Tripping Point 440F
BULB 1/4&quot; X 4-7/8&quot;
capillary 24&quot;
MANUAL RESET

Replacement for:


	&nbsp;
	Star / Wells
	WS-58656
	58656
	64970
	WS-64970
	&nbsp;
	AllPoints
	481120
	48-1120
",https://pizzaparts.com/product/wells-ws-58656-440f-hi-limit-thermostat-p-20934,"Wells WS-58656 440F Hi-Limit Thermostat",,,,https://pizzaparts.com/images/WS-58656.jpg,,,Yes,0,Yes,2,STAR,,Thermostats,
,,"STAR WS-61740 REPLACEMENT Thermostat Kit",physical,staWS-61740,,product,1,0,98.6300,,98.6300,,"STAR WS-61740 REPLACEMENT Thermostat KitReplacement for same part number under 
 Wells and Bloomfield",https://pizzaparts.com/product/star-ws-61740-replacement-thermostat-kit-p-20935,"STAR WS-61740 REPLACEMENT Thermostat Kit",,,,https://pizzaparts.com/images/WS-61740.png,,,Yes,0,Yes,0.5,STAR,,Thermostats,
,,"STAR 2E-Z3278 REPLACEMENT Temperature Probe Assembly",physical,pzpRTS038,,product,4,0,144.6200,,144.6200,,"STAR 2E-Z3278 REPLACEMENT Temperature Probe Assembly",https://pizzaparts.com/product/star-2e-z3278-replacement-temperature-probe-assembly-p-20939,"STAR 2E-Z3278 REPLACEMENT Temperature Probe Assembly",,,,https://pizzaparts.com/images/2E-Z3278.png,,,Yes,0,Yes,0.2,STAR,,"Temp Probes & Thermocouples",
,,"STAR 2J-Y9690 REPLACEMENT Pilot, 2CH1, 18N",physical,pzpCKP037,,product,1,0,39.9800,,39.9800,,"STAR 2J-Y9690 REPLACEMENT Pilot, 2CH1, 18N",https://pizzaparts.com/product/star-2j-y9690-replacement-pilot-2ch1-18n-p-20941,"STAR 2J-Y9690 REPLACEMENT Pilot, 2CH1, 18N",,,,https://pizzaparts.com/images/STA2J-Y9690.gif,,,Yes,0,Yes,1,STAR,,"Burners, Pilots, Orifices",
,,"Wells 2T-45917 Replacement Warmer Thermostat",physical,pzpTST021,,product,256,0,123.8800,,123.8800,,"TYPE-KA

TEMP Range LO-493F

BULB 3/16&quot; X 12&quot;

capillary 42&quot;

&nbsp;

Replacement for:

&nbsp;


	Star / Wells
	STA2T-45917
	WEL65917
	&nbsp;
	AllPoints
	461257
	46-1257
",https://pizzaparts.com/product/wells-2t-45917-replacement-warmer-thermostat-p-20948,"Wells 2T-45917 Replacement Warmer Thermostat",,,,https://pizzaparts.com/images/TCK021.jpg,,,Yes,0,Yes,2,STAR,,Thermostats,
,,"Star 2T-Y2313 Grill 150F-450F SA THERMOSTAT",physical,pzpTCK018,,product,1,0,149.8500,,149.8500,,"TYPE - SATEMP Range 150F-450FBULB: 3/8"" X 4-1/2"" NICKELCapillary 24""Replacement for:Star2T-Y2313AllPoints46110446-1104",https://pizzaparts.com/product/star-2t-y2313-grill-150f-450f-sa-thermostat-p-20949,"Star 2T-Y2313 Grill 150F-450F SA THERMOSTAT",,,,https://pizzaparts.com/images/TCK018.jpg,,,Yes,0,Yes,2,STAR,,Thermostats,
,,"STAR HO-197842 REPLACEMENT Heater Tube, Quartz..120V, 700W",physical,staHO-197842-PP,,product,1,0,28.2600,,28.2600,,"STAR HO-197842 REPLACEMENT Heater Tube, Quartz..120V, 700W, 12-1/4 inch OAL",https://pizzaparts.com/product/star-ho-197842-replacement-heater-tube-quartz-120v-700w-p-20951,"STAR HO-197842 REPLACEMENT Heater Tube, Quartz..120V, 700W",,,,https://pizzaparts.com/images/197842.jpg,,,Yes,0,Yes,3,STAR,,"Heating Elements",
,,"STAR PS-RG5069 REPLACEMENT Gear Motor Kit - 120V",physical,staPS-RG5069-PP,,product,7,0,156.5500,,156.5500,,"Roller Grill 120V Motor Kit

&nbsp;

Replacement for:


	Star:
	STAPS-RG5069
	STA2U-Z6485
	STAPS-RG2025
	&nbsp;
	AllPoints:
	681123
	68-1123
	F10909K
",https://pizzaparts.com/product/star-ps-rg5069-replacement-gear-motor-kit-120v-p-20953,"STAR PS-RG5069 REPLACEMENT Gear Motor Kit - 120V",,,,https://pizzaparts.com/images/ps-rg5069.jpeg,,,Yes,0,Yes,7,STAR,,"Conveyor Drive Motors",
,,"STAR PS-RG5070 REPLACEMENT Gear Motor Kit - 240V",physical,staPS-RG5070,,product,5,0,124.6300,,124.6300,,"STAR PS-RG5070 REPLACEMENT Gear Motor Kit - 240V",https://pizzaparts.com/product/star-ps-rg5070-replacement-gear-motor-kit-240v-p-20954,"STAR PS-RG5070 REPLACEMENT Gear Motor Kit - 240V",,,,https://pizzaparts.com/images/ps-rg5070.jpg,,,Yes,0,Yes,3,STAR,,"Conveyor Drive Motors",
,,"MIDDLEBY 47796 Replacement Gear Drive Motor",physical,pzpCBP057,,product,151,0,399.0000,,399.0000,,"
This gear drive motor replaces the BALDOR brand and can be used on most MIDDLEBY MARSHALL conveyor ovens and replaces gear motors with a ratio of 1400:1. In 2005, MIDDLEBY changed to this more efficient, larger gear box motor which has the speed sensor included in the silver cap. This motor runs cooler and last longer compared to the SCR rated motor being sold elsewhere. If you are replacing this motor, you will need to purchase the conveyor control pick-up speed sensor kit (sold separately) as it is used in conjunction with this motor. OEM part numbers are used for reference only, see our conditions of use page for more details. Replaces MIDDLEBY 46444.


Replaces Model Numbers:
MIDDLEBY 46444

Specifications:
Volts: 90DC
Gear Ratio: 1400:1

Includes:
1 New gear drive motor 
&nbsp;


Gear drive motor replacement works on the following pizza ovens:
MIDDLEBY JS300/PS300
MIDDLEBY JS350/PS350
MIDDLEBY JS360/PS360
Most MIDDLEBY PS570 ovens

Replaces MIDDLEBY part numbers 46603, 27384-0008 as is.
Replaces MIDDLEBY 47796 and 50265 with the addition of the conveyor control pick-up speed sensor kit (sold separately).

Our motor requires the speed sensor to be mounted externally with a hose clamp and the spinning magnet is visible. If you are replacing the lighter motor, you will need to order our conveyor control pick-up speed sensor kit (sold separately). When installing this motor, green is ground. The blue and brown wires go to the speed control. 

Shipping Weight:
Shipping weight for 1: 11 lbs
Dimensions: 15x8x8 
",https://pizzaparts.com/product/middleby-47796-replacement-gear-drive-motor-p-20965,"MIDDLEBY 47796 Replacement Gear Drive Motor",,,,https://pizzaparts.com/images/MIDDLEBY_46444.jpg,,,Yes,0,Yes,10,MIDDLEBY,,"Conveyor Drive Motors",
,,"BAKERS PRIDE S3013X, DOOR ROD, TOP 13-1/4 (ARM & BOLT)",physical,bkpS3013X,,product,0,0,219.8000,,219.8000,,"BAKERS PRIDE S3013X, DOOR ROD, TOP 13-1/4 (ARM &amp; BOLT)",https://pizzaparts.com/product/bakers-pride-s3013x-door-rod-top-13-1-4-arm-bolt-p-20968,"BAKERS PRIDE S3013X, DOOR ROD, TOP 13-1/4 (ARM & BOLT)",,,,https://pizzaparts.com/images/BAKERS_PRIDE_S3013X.jpg,,,Yes,0,No,5,"BAKERS PRIDE",,"Doors and Windows",
,,"BAKERS PRIDE M1282X ROTARY SWITCH, EGO (W/KNOB S13)",physical,bkpM1282X,,product,1,0,125.0000,,125.0000,,"BAKERS PRIDE M1282X ROTARY SWITCH, EGO (W/KNOB S13)",https://pizzaparts.com/product/bakers-pride-m1282x-rotary-switch-ego-w-knob-s13-p-20970,"BAKERS PRIDE M1282X ROTARY SWITCH, EGO (W/KNOB S13)",,,,https://pizzaparts.com/images/BAKERS_PRIDE_M1282X.jpg,,,Yes,0,Yes,1,"BAKERS PRIDE",,"Switches and Indicator Lights",
,,"BAKERS PRIDE AS-S1453A Replacement Gas Valve Knob VR7000",physical,bkpAS-S1453A-PP,,product,-5,0,1.8800,,1.8800,,"Replacement Know for Robertshaw 700 Series Gas Valves

&nbsp;

Replacement for:


	American Range:
	AMRA32053
	&nbsp;
	Anets:
	ANEP9302-92
	ANEP6071267
	&nbsp;
	Bakers Pride:
	BKPAS-S1453A
	BKPS1453A
	BKPS1453X
	&nbsp;
	Frymaster:
	FM8100433
	FM810-0433
	FM8100109
	FM810-0109
	&nbsp;
	Henny Penny:
	HEN16267
	&nbsp;
	Imperial:
	IMP28328
	&nbsp;
	Keating:
	KEA004803
	&nbsp;
	Middleby:
	MDP9302-92
	&nbsp;
	Pitco:
	PTP6071267
	PTP6071170
	&nbsp;
	Royal Range:
	ROY3117
	&nbsp;
	Vulcan Hart:
	VH00-412081-00001
	VH412081-1
	&nbsp;
	AllPoints:
	221014
	22-1014
	F10033
",https://pizzaparts.com/product/bakers-pride-as-s1453a-replacement-gas-valve-knob-vr7000-p-20971,"BAKERS PRIDE AS-S1453A Replacement Gas Valve Knob VR7000",,,,https://pizzaparts.com/images/AS-S1453A.jpg,,,Yes,0,Yes,0.01,"BAKERS PRIDE",,Knobs,
,,"HENNY PENNY 16738 Replacement Hi Limit Thermostat",physical,pzpTST054,,product,168,0,107.8800,,107.8800,,"
	LCH Thermostat W/MANUAL RESET
	TEMP 450 F FIXED
	BULB 3/16&quot; X 7-5/8&quot; NICKEL
	Capillary&nbsp;24&quot;
	&nbsp;
	Replacement for:
	Henny Penny:
	HEN16738
	&nbsp;
	AllPoints:
	481019
	48-1019
	8010177
	801-0177
	F10171
",https://pizzaparts.com/product/henny-penny-16738-replacement-hi-limit-thermostat-p-20972,"HENNY PENNY 16738 Replacement Hi Limit Thermostat",,,,https://pizzaparts.com/images/16738.jpg,,,Yes,0,Yes,1,"HENNY PENNY",,Thermostats,
,,"BAKERS PRIDE AS-M1005X Replacement 650F FDTH Thermostat",physical,pzpTST056,,product,167,0,239.8800,,239.8800,,"FDTH Thermostat
Temperature Range: 300F-650F
Capillary: 48&quot;

Replacement for:


	Baker&#39;s Pride:
	BKPAS-M1005X
	BKPM1005X
	&nbsp;
	Comstock Castle:
	COM17030
	&nbsp;
	Lincoln:
	LIN369006
	&nbsp;
	AllPoints:
	8015067
	801-5067
	461752
	46-1752
	461076
	46-1076
	F10528K
",https://pizzaparts.com/product/bakers-pride-as-m1005x-replacement-650f-fdth-thermostat-p-20975,"BAKERS PRIDE AS-M1005X Replacement 650F FDTH Thermostat",,,,https://pizzaparts.com/images/AS-M1005X.jpg,,,Yes,0,Yes,3,"BAKERS PRIDE",,Thermostats,
,,"Pizza Delivery Bag, 12"" x 12"" x 12""",physical,BGDV-12,,product,20,0,14.6700,,14.6700,,"This insulated pizza delivery bag is 12"" x 12"" x 12"" with a top load. The insulation ensures that warm pizzas will be delivered from your pizza shop each time.",https://pizzaparts.com/product/pizza-delivery-bag-12-x-12-x-12-p-20976,"Pizza Delivery Bag, 12"" x 12"" x 12""",,,,https://pizzaparts.com/images/BGDV-12.jpg,,,Yes,0,Yes,3,,,"Pizza Supplies",
,,"BLODGETT 23112 Replacement Wire Conveyor Pizza Oven Belt",physical,bl23112,,product,10,0,389.0000,,389.0000,,"New Blodgett 23112 Replacement Wire Conveyor Pizza Oven Belt This new conveyor pizza oven belt replaces Blodgett part number: 23112 (by the foot). Belt Specifications: Width: 15.75&quot;&nbsp;&nbsp;&nbsp;&nbsp;Length: 18&#39; (216&quot;)&nbsp;&nbsp;&nbsp;&nbsp;Spaces: 7 Metal type: Food Grade Stainless Steel Non Catch Edging FDA Approved Made in the USA Includes: Splice wire and splice clips (master links) Wire conveyor belt works on the following pizza oven models: Blodgett MT3240E Blodgett MT3240G Blodgett MT3270 Blodgett MT3255",https://pizzaparts.com/product/blodgett-23112-replacement-wire-conveyor-pizza-oven-belt-p-20977,"BLODGETT 23112 Replacement Wire Conveyor Pizza Oven Belt",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,11,BLODGETT,,"BLODGETT Oven Belts",
,,"LINCOLN 27511SP SWITCH ROCKER LIGHTED",physical,pzpSWCH015,,product,568,0,19.8800,,19.8800,,"Green Lighted Rocker Switch with &quot;I/O&quot;
250VAC 16A

Replacement for:


	Delfield:
	DELMER340038
	DEL2195339
	&nbsp;
	Garland:
	GLMER340038
	&nbsp;
	Lincoln:
	LIN27511SP
	LIN340038
	&nbsp;
	Merco:
	MER27511SP
	MER8076645
	&nbsp;
	Savory:
	SAV27511
	&nbsp;
	AllPoints
	8011987
	801-1987
",https://pizzaparts.com/product/lincoln-27511sp-switch-rocker-lighted-p-20978,"LINCOLN 27511SP SWITCH ROCKER LIGHTED",,,,https://pizzaparts.com/images/MER340038.jpg,,,Yes,0,Yes,0.3,LINCOLN,,"Switches and Indicator Lights",
,,"TRUE 810812 Replacement Magnetic Door Gasket",physical,pzpGSKT022,,product,304,0,27.8800,,27.8800,,"This Magnetic Door Gasket is an OEM equivalent replacement part, which is manufactured in the same facility as the part from True. Not sure if this is the correct gasket give us a call with your Serial and Model Numbers.

Specifications:


	Magnetic strip for strong seal
	23 7/8&quot; X 25 5/16&quot;
	Made in the USA


Replacement for the following part numbers:

True:


	TRUE810812


AllPoints:


	741060
	74-1060
",https://pizzaparts.com/product/true-810812-replacement-magnetic-door-gasket-p-20979,"TRUE 810812 Replacement Magnetic Door Gasket",,,,https://pizzaparts.com/images/True_810812.jpg,,,Yes,0,Yes,1.5,TRUE,,IceColdParts,
,,"VULCAN HART 408279-20 REGULATOR REPLACEMENT",physical,vh408279-20,,product,5,0,68.4000,,68.4000,,"VULCAN HART 408279-20 REGULATOR REPLACEMENT AKA VULCAN HART 00-408279-00020",https://pizzaparts.com/product/vulcan-hart-408279-20-regulator-replacement-p-20980,"VULCAN HART 408279-20 REGULATOR REPLACEMENT",,,,https://pizzaparts.com/images/VULCAN-HART-408279-20.jpg,,,Yes,0,No,3,"VULCAN HART",,"VULCAN HART",
,,"VULCAN HART 409290-27 ORIFICE, SPUD",physical,vh409290-27,,product,0,0,8.3000,,8.3000,,"VULCAN HART 409290-27 ORIFICE, SPUD AKA VULCAN HART 00-409290-00027",https://pizzaparts.com/product/vulcan-hart-409290-27-orifice-spud-p-20981,"VULCAN HART 409290-27 ORIFICE, SPUD",,,,,,,Yes,0,No,3,"VULCAN HART",,"VULCAN HART",
,,"PITCO B2005301 Solid State Control Box Assembly",physical,pzpTCB004,,product,71,0,546.8800,,546.8800,,"
	Primary Solid State Controller
	24VAC 0.7A
	250-370F
	130-190C


Replacement for:


	Anets:
	ANEB2005301
	&nbsp;
	Pitco:
	PTB2005301
	PT60126301
	PT60126401
	PTB2004201
	&nbsp;
	AllPoints:
	461383
	46-1383
	F15626K
",https://pizzaparts.com/product/pitco-b2005301-solid-state-control-box-assembly-p-20982,"PITCO B2005301 Solid State Control Box Assembly",,,,https://pizzaparts.com/images/B2005301.jpg,,,Yes,0,Yes,4,PITCO,,"Control Boards",
,,"LINCOLN 4060097 Replacement Gear Drive Motor",physical,pzpCBP110,,product,130,0,675.0000,,675.0000,,"This Baldor gearmotor is used for Lincoln 1100 series ovens using the DC drive system. Do you need help testing your conveyor gear drive motor? Watch our video on YouTube. 

Specifications
Brushed DC motor
.02 HP or 1/50 HP
130VDC
Ratio: 435:1

Do you need the components required to operate?
Lincoln 369823 Hall Effect Speed Sensor Circuit Board
Lincoln 369822 8-Pole Magnet
Lincoln 369158 Sprocket

Motor replaces 4060218 with Spec number 23A352Z013G1.

Lincoln 4060097 gear drive motor replacement works on the following pizza ovens:
1100 - Impinger II Conveyor, Electric
1101 - Impinger II Conveyor, Electric
1102 - Impinger II Conveyor, Electric
1103 - Impinger II Conveyor, Electric
1116 - Impinger II Conveyor, Gas
1116-000-A - Impinger II Adv. Conveyor Oven Nat. Gas
1117-000-A - Impinger II Adv. Conveyor Oven LP. Gas
1117 - Impinger II Conveyor, Gas
1130 - Impinger II Conveyor, Electric
1130-000-A - Impinger II Adv. Conveyor Oven Electric
1131 - Impinger II Conveyor, Electric
1131-000-A - Impinger II Adv. Conveyor Oven Electric
1132 - Impinger II Conveyor, Electric
1132-000-A - Impinger II Adv. Conveyor Oven Electric
1133 - Impinger II Conveyor, Electric
1133-000-A - Impinger II Adv. Conveyor Oven Electric
1152
1154-000-EA - Impinger II Conveyor Ovens
1155-000-EA - Impinger II Conveyor Ovens
1160 - Impinger II Conveyor, Electric
1161 - Impinger II Conveyor, Electric
1162 - Impinger II Conveyor, Electric
1163 - Impinger II Conveyor, Electric
1164-000-EA - Impinger II Conveyor Ovens

OEM part numbers are used for reference only, see our conditions of use page for more details.",https://pizzaparts.com/product/lincoln-4060097-replacement-gear-drive-motor-p-20985,"LINCOLN 4060097 Replacement Gear Drive Motor",,,,https://pizzaparts.com/images/LINCOLN_4060097.jpg,,,Yes,0,Yes,26,LINCOLN,,"Conveyor Drive Motors",
,,"Middleby 22450-0258 Replacement Cooling Fan Guard with Filter",physical,md3102458-PP,,product,588,0,6.8800,,6.8800,,"Middleby 22450-0258 Plastic Cooling Fan Guard with Filter

OEM part numbers are used for reference only, see our conditions of use page for more details.",https://pizzaparts.com/product/middleby-22450-0258-replacement-cooling-fan-guard-with-filter-p-21023,"Middleby 22450-0258 Replacement Cooling Fan Guard with Filter",,,,https://pizzaparts.com/images/Middleby_22450-0258.jpg,,,Yes,0,No,0.2,MIDDLEBY,,"Cooling Fans",
,,"MIDDLEBY 15125-0002 1/4"" x 1' Bendable Aluminum Tube",physical,pzpRPT003,,product,250,0,1.7500,,1.7500,,"1/4&quot; x 1&#39; Pilot Tubing

Let us know in the order comments if you want it uncut!",https://pizzaparts.com/product/middleby-15125-0002-1-4-x-1-bendable-aluminum-tube-p-21026,"MIDDLEBY 15125-0002 1/4"" x 1' Bendable Aluminum Tube",,,,https://pizzaparts.com/images/MIDDLEBY_15125-0002.jpg,,,Yes,0,Yes,0.2,MIDDLEBY,,MIDDLEBY,
,,"LINCOLN 369150 Tachometer Generator SB-7491A-2",physical,lin369150-PP,,product,0,0,954.5400,,954.5400,,"LINCOLN 369150 Tachometer Generator
Servotek SB-7491A-2",https://pizzaparts.com/product/lincoln-369150-tachometer-generator-sb-7491a-2-p-21027,"LINCOLN 369150 Tachometer Generator SB-7491A-2",,,,https://pizzaparts.com/images/LINCOLN_369150.jpg,,,Yes,0,Yes,1,LINCOLN,,"Speed Sensors",
,,"LINCOLN 369800 OEM Main Blower Motor",physical,lin369800,,product,3,0,873.5500,,873.5500,,"The LINCOLN 369213 Fan Blade is used in conjunction with this motor and is sold here!

Specifications:
115V
1/3 HP
60 Hz.

Replaces Model Numbers:
LINCOLN 369800, 5KCP35KNC468S, 4060189 and 5KCP39QN9952HS.",https://pizzaparts.com/product/lincoln-369800-oem-main-blower-motor-p-21028,"LINCOLN 369800 OEM Main Blower Motor",,,,https://pizzaparts.com/images/LINCOLN_369800.jpg,,,Yes,0,Yes,19,LINCOLN,,"Blower Motors",
,,"HOSHIZAKI 3U0111-01 Replacement 120V Water Valve",physical,hos3U0111-01-PP,,product,52,0,19.5500,,19.5500,,"WATER VALVE SOLENOID-120V

Hoshizaki:
HOS3U0111-01

Allpoints:
581135
58-1135",https://pizzaparts.com/product/hoshizaki-3u0111-01-replacement-120v-water-valve-p-21029,"HOSHIZAKI 3U0111-01 Replacement 120V Water Valve",,,,https://pizzaparts.com/images/3u0111-01.jpeg,,,Yes,0,Yes,0.5,HOSHIZAKI,,IceColdParts,
,,"Lincoln 369524 Replacement LP Orifice for 1100 Series Ovens",physical,pzpCKP020,,product,299,0,24.8800,,24.8800,,".071&quot; / 1.80MM

&nbsp;

Replacement for:

&nbsp;


	Lincoln:
	LIN369524
",https://pizzaparts.com/product/lincoln-369524-replacement-lp-orifice-for-1100-series-ovens-p-21031,"Lincoln 369524 Replacement LP Orifice for 1100 Series Ovens",,,,https://pizzaparts.com/images/Lincoln_369524_N.jpg,,,Yes,0,Yes,0.3,LINCOLN,,"Burners, Pilots, Orifices",
,,"HOSHIZAKI 4A3624-01 FLOAT SWITCH",physical,icpRCS006,,product,17,0,14.8800,,14.8800,,"FLOAT SWITCH WITH 2 HOLES. Wire lead measures 70 7/8&quot;.

Hoshizaki:

40886-01,4A7077G01, 433535-01, 4A0886-01, 4A3624-01 and 4A3624-01K

42-1660
421660",https://pizzaparts.com/product/hoshizaki-4a3624-01-float-switch-p-21032,"HOSHIZAKI 4A3624-01 FLOAT SWITCH",,,,https://pizzaparts.com/images/4a3624-01.jpg,,,Yes,0,Yes,0.6,HOSHIZAKI,,IceColdParts,
,,"MIDDLEBY 22420-0005 Replacement Silicon Rubber Gasket (FT)",physical,pzpGSKT004,,product,962,0,11.8880,,11.8880,,"Replacement Silicon Rubber Gasket for MIDDLEBY 22420-0005 sold by the foot.

If you are replacing the entire window gasket for the MIDDLEBY PS360, you would need 7 feet.",https://pizzaparts.com/product/middleby-22420-0005-replacement-silicon-rubber-gasket-ft-p-21036,"MIDDLEBY 22420-0005 Replacement Silicon Rubber Gasket (FT)",,,,https://pizzaparts.com/images/MIDDLEBY_22420-0005.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,Gaskets,
